Launched application with io.github.massif01.qwen3.w8speedbench bundle identifier.
Waiting for the application to terminate…
SPEED_V2_JSON={"architecture":"h16p","artifactManifestSHA256":"91c68e82e280a36d39aaeef9b8726ab1d59e52760b6f970db67c334a674d47b2","benchmarkCommit":"29271b8d9ca9a2d36d6752debc0ac37416aa8c59","blockID":"B03","buildConfiguration":"release","bundleIdentifier":"io.github.massif01.qwen3.w8speedbench","contextLength":4096,"deviceModel":"iPhone16,1","environmentHardGates":["applicationState=active","lowPowerMode=false","preMeasurementThermalState=continuous-nominal-120s"],"environmentRecordOnlyFields":["batteryLevel","batteryState","externalPower","screenBrightnessPercent"],"event":"capture_begin","modelMainSHA256":"09f609775baa56b11ff3c91bfcb07b145930297289634fdc5514b2a5ab4dc7ca","modelRepository":"massif\/Qwen3-1.7B-CoreAI-ANE-W8-4K-h16p","modelRevision":"75bbe06906cb5d953e602e3e4fb6364187c81822","modelSourceHash":"13ba3f73fcb7e090cd6ba1ca14b6b8903516ab608d451e94b9cdd750cfceda2c","operatingSystem":"Version 27.0 (Build 24A5424a)","patchedRuntimeSourceSHA256":"11cf90c72b4b4b6695c6fdbc63e58dc7d41633a7bba9ffa5273852cc079cf0e0","physicalBlock":6,"profileDescription":"compression=W8-per-tensor kv=FP16-fixed target=ANE-AOT","profileReplicate":3,"protocol":"public-artifact-speed-confirmation-v2","protocolCommit":"14e4067a960cbac5a06b372b502355074304d0d4","runID":"speed-v2-20260831-j","runtimeCommit":"85e2f2d8c6433825e64219a32693ed1a4aed519f","runtimePatchSHA256":"5f7730605866a91c92ece798f03953f88249e61eeaed8660e05c4a1022809485","schemaVersion":2,"sequence":1,"templateControl":"enable_thinking=false;fallback=disabled","timestamp":"2026-08-31T15:05:14.699Z","variant":"W8_ANE","workloadOrder":"reverse","xcodeBuild":"27A5252f"}
SPEED_V2_JSON={"artifactManifestSHA256":"91c68e82e280a36d39aaeef9b8726ab1d59e52760b6f970db67c334a674d47b2","compiledAsset":"qwen3_1_7b_coreai_ane_w8_4k.h16p.aimodelc","event":"artifact_validation","mainBytes":313287157,"mainSHA256":"09f609775baa56b11ff3c91bfcb07b145930297289634fdc5514b2a5ab4dc7ca","payloadDigestVerification":"host-sealed-not-repeated-on-device","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":2,"sourceHash":"13ba3f73fcb7e090cd6ba1ca14b6b8903516ab608d451e94b9cdd750cfceda2c","status":"passed","timestamp":"2026-08-31T15:05:14.721Z","variant":"W8_ANE"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":285,"timestamp":"2026-08-31T15:10:01.352Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":286,"timestamp":"2026-08-31T15:10:02.369Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":287,"timestamp":"2026-08-31T15:10:03.373Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":288,"timestamp":"2026-08-31T15:10:04.376Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":289,"timestamp":"2026-08-31T15:10:05.379Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":290,"timestamp":"2026-08-31T15:10:06.394Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":291,"timestamp":"2026-08-31T15:10:07.410Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":292,"timestamp":"2026-08-31T15:10:08.426Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":293,"timestamp":"2026-08-31T15:10:09.441Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":294,"timestamp":"2026-08-31T15:10:10.458Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":295,"timestamp":"2026-08-31T15:10:11.474Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":296,"timestamp":"2026-08-31T15:10:12.491Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":297,"timestamp":"2026-08-31T15:10:13.501Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":298,"timestamp":"2026-08-31T15:10:14.504Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":299,"timestamp":"2026-08-31T15:10:15.508Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":300,"timestamp":"2026-08-31T15:10:16.510Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":301,"timestamp":"2026-08-31T15:10:17.513Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":302,"timestamp":"2026-08-31T15:10:18.518Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":303,"timestamp":"2026-08-31T15:10:19.520Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":304,"timestamp":"2026-08-31T15:10:20.522Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":305,"timestamp":"2026-08-31T15:10:21.526Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":306,"timestamp":"2026-08-31T15:10:22.530Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":307,"timestamp":"2026-08-31T15:10:23.533Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":308,"timestamp":"2026-08-31T15:10:24.537Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":309,"timestamp":"2026-08-31T15:10:25.553Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":310,"timestamp":"2026-08-31T15:10:26.569Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":311,"timestamp":"2026-08-31T15:10:27.583Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":312,"timestamp":"2026-08-31T15:10:28.600Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":313,"timestamp":"2026-08-31T15:10:29.616Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":314,"timestamp":"2026-08-31T15:10:30.644Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":315,"timestamp":"2026-08-31T15:10:31.646Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":316,"timestamp":"2026-08-31T15:10:32.649Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":317,"timestamp":"2026-08-31T15:10:33.653Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":318,"timestamp":"2026-08-31T15:10:34.656Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":319,"timestamp":"2026-08-31T15:10:35.659Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":320,"timestamp":"2026-08-31T15:10:36.661Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":321,"timestamp":"2026-08-31T15:10:37.665Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":322,"timestamp":"2026-08-31T15:10:38.666Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":323,"timestamp":"2026-08-31T15:10:39.670Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":324,"timestamp":"2026-08-31T15:10:40.674Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":325,"timestamp":"2026-08-31T15:10:41.678Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":326,"timestamp":"2026-08-31T15:10:42.681Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":327,"timestamp":"2026-08-31T15:10:43.683Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":328,"timestamp":"2026-08-31T15:10:44.687Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":329,"timestamp":"2026-08-31T15:10:45.690Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":330,"timestamp":"2026-08-31T15:10:46.692Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":331,"timestamp":"2026-08-31T15:10:47.695Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":332,"timestamp":"2026-08-31T15:10:48.698Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":333,"timestamp":"2026-08-31T15:10:49.702Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":334,"timestamp":"2026-08-31T15:10:50.705Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":335,"timestamp":"2026-08-31T15:10:51.706Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":336,"timestamp":"2026-08-31T15:10:52.709Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":337,"timestamp":"2026-08-31T15:10:53.712Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":338,"timestamp":"2026-08-31T15:10:54.716Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":339,"timestamp":"2026-08-31T15:10:55.720Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":340,"timestamp":"2026-08-31T15:10:56.723Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":341,"timestamp":"2026-08-31T15:10:57.726Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":342,"timestamp":"2026-08-31T15:10:58.728Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":343,"timestamp":"2026-08-31T15:10:59.732Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":344,"timestamp":"2026-08-31T15:11:00.749Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":345,"timestamp":"2026-08-31T15:11:01.765Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":346,"timestamp":"2026-08-31T15:11:02.780Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":347,"timestamp":"2026-08-31T15:11:03.833Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":348,"timestamp":"2026-08-31T15:11:04.849Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":349,"timestamp":"2026-08-31T15:11:05.865Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":350,"timestamp":"2026-08-31T15:11:06.875Z"}
SPEED_V2_JSON={"continuousNominalSeconds":0,"environment":{"applicationState":"active","batteryLevel":1,"batteryState":"charging","externalPower":true,"lowPowerMode":false,"screenBrightnessPercent":49.32025671005249,"thermalState":"fair"},"event":"thermal_wait_progress","phase":"before_load","runID":"speed-v2-20260831-j","schemaVersion":2,"sequence":351,"timestamp":"2026-08-31T15:11:07.879Z"}
